db,expert,id,author,title,genre ,nombre d'actes,Prologue,Prose/vers,"Musique, danse, machines",Date de création,Created,Updated
1,,5537,Boissy (Louis de),L'Amant de sa femme ou la Rivale d'elle-même,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5040,La Morlière (Chevalier de),L'Amant déguisé,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5538,Quinault (Philippe),L'Amant indiscret ou le Maître étourdi,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5539,Dufresny (Charles Rivière),L'Amant masqué,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5540,Campistron (Jean-Galbert de),L'Amante amant,comédie,5,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5541,La Valette,L'Amante en tutelle,comédie,3,TRUE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5041,Barthe (Nicolas-Thomas),L'Amateur,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5042,Destouches (Philippe Néricault dit),L'Ambitieux et l'indiscrète,tragi-comédie,5,TRUE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5043,Laya (Jean-Louis),L'Ami des lois,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5542,Fagan (Christophe Barthélémy Fagan de Lugny dit),L'Amitié rivale de l'amour,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5044,Chaumont (Mme),L'Amour à Tempé,pastorale,2,FALSE,prose,TRUE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5045,Le Grand (Marc-Antoine),L'Amour diable,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5046,Bernis (Cardinal François-Joachim de),L'amour et les Fées,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5047,"Dufresnoy (Adélaïde Gilette Billet, dame)",L'Amour exilé des cieux,comédie,1,FALSE,vers,TRUE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5048,Rochon de Chabannes (Marc-Antoine-Jacques),L'Amour français,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5049,Molière (Jean-Baptiste Poquelin dit),L'Amour médecin ou Les Médecins,comédie-ballet,3,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5050,Destouches (Philippe Néricault dit),L'Amour usé ou le Vindicatif généreux,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5543,La Font (Joseph de),L'Amour vengé,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5051,Baron (Michel Boyron dit),L'Andrienne,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5052,Favart (Charles-Simon),L'Anglais à Bordeaux,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5053,Saurin (Bernard-Joseph),L'Angloman(i)e ou l'Orpheline léguée,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5055,Lesur (Charles-Louis),L'Apothéose de Beaurepaire,pièce,1,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5544,Poisson (Raymond),L'Après-souper des auberges,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
,1,5056,Lebeau de Schosne (Augustin-Théodore-Vincent),L'Assemblée,comédie ,1,FALSE,vers,FALSE,3 MARS 1762,,
1,,5056,Lebeau de Schosne (Augustin-Théodore-Vincent abbé),L'Assemblée,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5545,Procope-Couteaux (Michel),L'Assemblée des comédiens,prologue,1,TRUE,0,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5059,Molière (Jean-Baptiste Poquelin dit),L'Avare,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5060,Aigueberre (Jean Dumas d'),L'Avare amoureux,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5061,Desfaucherets (Jean-Louis Brousse),L'Avare cru bienfaisant,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5546,De Visé (Jean Donneau),L'Aventurière,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5062,Le Grand (Marc-Antoine),L'Aveugle clairvoyant,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5063,Fournelle (Jean-Nicolas),L'Aveugle par crédulité,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5064,Brueys (David-Augustin de),L'Avocat Patelin,comédie,3,FALSE,prose,FALSE,,2013-05-02 06:25:03 -0400,2013-05-02 06:25:03 -0400
1,,5547,"Rosimond (Claude La Roze, sieur de) ",L'Avocat sans étude,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5548,Dancourt (Florent Carton dit),L'Éclipse,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5213,Bret (Antoine),L'Ecole amoureuse,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5549,Pellegrin (Simon-Joseph),L'École de l'hymen,comédie,3,TRUE,prose / vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5214,La Chaussée (Pierre-Claude Nivelle de),L'Ecole de la jeunesse ou le Retour sur soi-même,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5550,Jolly (François-Antoine),L'École des amants,comédie,3,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5215,La Chaussée (Pierre-Claude Nivelle de),L'Ecole des amis,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5216,Allainval (Léonor-Jean-Christine Soulas abbé d'),L'Ecole des bourgeois,comédie,3,TRUE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5217,Molière (Jean-Baptiste Poquelin dit),L'Ecole des femmes,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5551,Montfleury (Antoine Jacob),L'École des jaloux ou le Cocu volontaire,comédie,3,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5218,Molière (Jean-Baptiste Poquelin dit),L'Ecole des maris,comédie,3,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5219,La Chaussée (Pierre-Claude Nivelle de),L'Ecole des mères,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5220,Fenouillot de Falbaire (Charles-Georges Fenouillot de Falbaire de Quingey dit),L'Ecole des moeurs ou les Suites du libertinage,drame,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5221,Piron (Alexis),L'Ecole des pères,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5222,Pieyre (Pierre-Alexandre),L'École des pères,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5552,Voisenon (Claude-Henri de Fusée de),L'École du monde,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5553,Scarron (Paul),L'Ecolier de Salamanque ou les Généreux ennemis,tragi-comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5223,Palissot (Charles Palissot de Montenoy dit),L'Écueil des mœurs ou les courtisanes,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5224,Voltaire (François-Marie Arouet dit ),L'Ecueil du sage,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5554,Anonyme,L'Effet de la prévention,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5225,Cailhava (Jean-François Cailhava d'Estendoux dit),L'Egoïsme,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5555,Anonyme,L'Enfant gâté,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5226,Voltaire (François-Marie Arouet dit ),L'Enfant prodigue ou L'Ecole de la jeunesse,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5556,Anonyme,L'Entêté,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5557,Anonyme,L'Entêtement ridicule,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5227,Vigée (Louis-Jean-Baptiste-Étienne),L'Entrevue,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5558,Destouches (Philippe Néricault dit),L'Envieux ou la Critique du Philosophe marié,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5228,La Place (Pierre-Antoine de),L'épouse à la mode,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5229,Boissy (Louis de),L'Epoux par supercherie,comédie,2,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5230,Marivaux (Pierre Carlet de Chamblain de),L'Epreuve,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5559,Anonyme,L'Épreuve dangereuse,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5231,Grouvelle (Philippe-Antoine),L'Épreuve délicate,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5232,Mauger,L'Épreuve imprudente,comédie,3,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5233,Bret (Antoine),L'Epreuve indiscrète,comédie,2,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5234,Le Grand (Marc-Antoine ); Alain (René),L'Epreuve réciproque,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5314,Gouges (Olympe de),L'Esclavage de nègres ou l'Heureux naufrage,drame,3,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5315,Dufresny (Charles Rivère),L'Esprit de contradiction,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5316,Hauteroche (Noël Lebreton de),L'Esprit follet ou La Dame invisible,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5317,Dancourt (Florent Carton dit),L'Eté des coquettes,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5560,Dancourt (Florent Carton dit),L'Été des coquettes,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5318,Fagan (Christophe-Barthélémy Fagan de Lugny dit),L'Étourderie,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5319,Molière (Jean-Baptiste Poquelin dit),L'Etourdi ou Les Contretemps,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5561,Scarron (Paul),L'Héritier ridicule ou la Dame intéressée,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5562,Boizard de Ponteau (Claude Florimond) ; Panard (Charles-François),L'Heure du berger,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5320,Chaumont (Mme); Rozé (Mme),L'Heureuse rencontre,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5563,Anonyme,L'Heureux échange,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5321,Fagan (Christophe-Barthélémy Fagan de Lugny dit); Panard (Charles-François),L'Heureux retour,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5322,Baron (Michel Boyron dit),L'Homme à bonne fortune,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5564,Baron (Michel Boyron dit),L'Homme à bonnes fortunes,comédie,5,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5323,Barthe (Nicolas-Thomas),L'Homme personnel,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5324,Destouches (Philippe Néricault dit),L'Homme singulier,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5325,Fenouillot de Falbaire (Charles-Georges Fenouillot de Falbaire de Quingey dit),L'Honnête criminel ou l'Amour filial,drame,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5326,Bret (Antoine),L'Hôtellerie ou le faux amis,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5565,Marivaux (Pierre Carlet de Chamblain de),L'Île de la raison ou les Petits hommes,comédie,3,TRUE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5327,Collet (Jean-Baptiste Collet de Messine dit),L'Ile déserte,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5328,Saint-Foix (Germain-François Poullain de),L'Île sauvage,comédie,3,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5329,Lantier (Étienne François de),L'Impatient,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5330,Poinsinet (Antoine-Alexandre-Henri),L'impatient,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5566,Boissy (Louis de),L'Impatient,comédie,5,TRUE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5567,Boissy (Louis de),L'Impertinent malgré lui ou les Amants mal assortis,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5331,Desmahis (Joseph-François-Edouard de Corsembleu dit),L'Impertinent ou le Billet perdu,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5332,Brueys (David-Augustin de),L'important de Cour,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5333,Poisson (Philippe),L'Impromptu de campagne,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5568,Le Grand (Marc-Antoine),L'Impromptu de la Folie,ambigu-comique,2,TRUE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5569,Dancourt (Florent Carton dit),L'Impromptu de Suresnes,comédie-ballet,1,TRUE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5570,Anonyme,L'Improptu de garnison,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5334,Imbert (Barthélémy),L'inauguration du Théâtre Français,pièce,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5335,Corneille (Thomas),L'inconnu,comédie,5,TRUE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5451,Corneille (Thomas),L'Inconnu,comédie,5,TRUE,vers,TRUE,,2013-12-16 12:45:10 -0500,2013-12-16 12:45:10 -0500
1,,5571,Corneille (Thomas),L'Inconnu,comédie,5,FALSE,vers,TRUE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5336,Lantier (Étienne François de),L'Inconséquent,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5337,Laujon (Pierre),L'Inconséquent ou les Soubrettes,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5338,Collin d'Harleville (Jean-François),L'Inconstant,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5339,Dufaut,L'indécis,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5340,Voltaire (François-Marie Arouet dit ),L'Indiscret,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5341,Destouches (Philippe Néricault dit),L'Ingrat,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5342,Fagan (Christophe-Barthélémy Fagan de Lugny dit),L'Inquiet,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5343,Destouches (Philippe Néricault dit),L'Irrésolu,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5572,La Motte (Antoine Houdar de),L'Italie galante,ambigu-comique,3,TRUE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5344,Destouches (Philippe Néricault dit),L'Obstacle imprévu ou l'Obstacle sans obstacle,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5573,Voisenon (Claude-Henri de Fusée de),L'Ombre de Molière,prologue,1,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5574,"Brécourt (Guillaume Marcoureau, sieur de) ",L'Ombre de Molière,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5345,"La Salle (Andrien-Nicolas, marquis de)",L'Oncle et les Tantes,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5575,Dancourt (Florent Carton dit),L'Opéra de village,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5576,Anonyme,L'Opérateur,comédie,1,FALSE,0,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5577,Dancourt (Florent Carton dit),L'Opérateur Barry,comédie,1,TRUE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5578,Brueys (David-Augustin de),L'Opiniâtre,comédie,3,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5346,Collin d'Harleville (Jean-François),L'Optimiste ou l'Homme content de tout,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5347,Saint-Foix (Germain-François Poullain de),L'Oracle,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5579,Moncrif (François-Augustin Paradis de),L'Oracle de Delphes,comédie,3,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5349,Longueil (Charles-Henri de),L'Orphelin anglais ou le Menuisier de Londres,drame,3,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5350,Voltaire (François-Marie Arouet dit ),L'Orphelin de la Chine,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5580,Corneille (Thomas) ; De Visé (Jean Donneau),L'Usurier,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5354,Le Grand (Marc-Antoine),L'Usurier gentilhomme,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5581,Dancourt (Florent Carton dit),La Baguette,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5582,Dancourt (Florent Carton dit),La Belle-mère,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,4962,Vigée (Louis-Jean-Baptiste-Étienne),La Belle-mère ou les Dangers d'un second mariage,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4963,Desfontaines de La Vallée (Guillaume-François Fouques Deshayes de),La Bergère des Alpes,comédie,1,FALSE,vers libre,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4964,Willemain d'Abancourt (François-Jean),La Bienfaisance de Voltaire ou le triomphe de la philosophie,pièces dramatique,1,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,5583,Poisson (Philippe),La Boîte de Pandore,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5584,"Brécourt (Guillaume Marcoureau, sieur de) ",La Cassette,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,4965,Inconnu,La Cavalcade,divertissement,,FALSE,,TRUE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,5585,Le Grand (Marc-Antoine),La Chasse du cerf,comédie-ballet,3,TRUE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5586,Anonyme,La Chasse ridicule,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,4966,Saint-Foix (Germain-François Poullain de),La Colonnie,comédie,3,TRUE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,5587,Dancourt (Florent Carton dit),La Comédie des comédiens ou l'Amour charlatan,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5588,Fontenelle (Bernard le Bouvier de),La Comète,comédie,1,FALSE,prose,TRUE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,4968,Molière (Jean-Baptiste Poquelin dit),La Comtesse d'Escarbagnas,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4969,Corneille (Thomas),La Comtesse d'Orgueil,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,5589,Corneille (Thomas),La Comtesse d'Orgueil,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,4967,Montesson (Charlotte-Jeanne Béraud de),La Comtesse de Chazelles,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,5590,Carcavi (Charles-Alexandre abbé),La Comtesse de Follenville,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,4970,"La Noue (Jean-Baptiste Sauvé, dit de)",La Coquette corrigée,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4971,Dufresny (Charles Rivère),La Coquette de village ou le lot supposé,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4972,Baron (Michel Boyron dit),La Coquette et la fausse prude,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4973,La Fontaine (Jean de); Chevillet (Charles),La Coupe enchantée,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,4974,La Morlière (Chevalier de),La Créole,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:02 -0400,2013-05-02 06:25:02 -0400
1,,5591,Molière (Jean-Baptiste Poquelin dit),La critique de l'École des femmes,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5592,La Chaussée (Pierre Claude Nivelle de),La Critique de la Fausse antipathie,comédie,1,FALSE,prose / vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5593,Regnard (Jean-François),La Critique du Légataire universel,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5594,Dancourt (Florent Carton dit),La Dame à la mode ou la Suite de la coquette,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5595,Dancourt (Florent Carton dit),La Désolation des joueuses,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
1,,5596,Corneille (Thomas),La Devineresse ou les Faux enchantements,comédie,5,FALSE,prose,TRUE,,2013-12-16 12:46:36 -0500,2013-12-16 12:46:36 -0500
